Date,Route,Route Variant,Direction,Trip Number,Actual Vehicle Type,Vehicle Number,Vehicle Emissions Standard,Start Minute (Sched),Actual Running Time,Actual In-Service KM,Passenger km,Scheduled In-Service km,Cancelled Trips,Sched Running Time per Trip
03-Jan-2022,12,12_2,Outbound,7130,LV,1471,EURO3,15:20,828,6.663,12.199,6.663,0,"1,260"
03-Jan-2022,12,12_2,Outbound,7150,Unknown,2078,Unknown,16:20,920,6.663,21.561,6.663,0,"1,260"
03-Jan-2022,12,12_2,Outbound,7170,Unknown,3045,Unknown,17:20,429,6.663,27.189,6.663,0,"1,260"
03-Jan-2022,12,12_2,Outbound,7190,Unknown,3050,Unknown,18:20,92,6.663,1.152,6.663,0,"1,260"
03-Jan-2022,12,12_2,Outbound,7210,LV,1452,EURO3,21:20,716,6.663,4.981,6.663,0,"1,080"
03-Jan-2022,12,12_2,Outbound,7230,Unknown,2641,Unknown,19:20,804,6.663,2.311,6.663,0,"1,260"
03-Jan-2022,12,12_2,Outbound,7250,Unknown,1641,Unknown,20:20,723,6.663,0.000,6.663,0,"1,260"
03-Jan-2022,12,12_2,Outbound,7270,Unknown,2066,Unknown,08:25,776,6.663,5.755,6.663,0,"1,080"
03-Jan-2022,14,14_2,Outbound,7010,LV,2482,EURO3,06:58,"2,103",14.429,19.182,14.429,0,"2,520"
03-Jan-2022,14,14_2,Outbound,7030,Unknown,3045,Unknown,07:28,"1,056",14.429,11.551,14.429,0,"2,520"
03-Jan-2022,14,14_2,Outbound,7050,LV,2206,EURO5,07:58,"1,783",14.429,7.010,14.429,0,"2,520"
03-Jan-2022,14,14_2,Outbound,7070,LV,2483,EURO3,08:28,"2,350",14.429,10.268,14.429,0,"2,520"
03-Jan-2022,14,14_2,Outbound,7090,LV,2458,EURO3,08:58,"2,625",14.429,76.790,14.429,0,"2,760"
03-Jan-2022,14,14_2,Outbound,7110,Unknown,3045,Unknown,09:28,"1,440",14.429,61.259,14.429,0,"2,760"
03-Jan-2022,14,14_2,Outbound,7130,LV,2211,EURO5,09:58,"2,643",14.429,58.294,14.429,0,"2,760"
03-Jan-2022,14,14_2,Outbound,7150,LV,2206,EURO5,10:23,"2,565",14.429,50.262,14.429,0,"3,060"
03-Jan-2022,14,14_2,Outbound,7170,LV,2458,EURO3,10:53,"2,505",14.429,86.970,14.429,0,"3,060"
03-Jan-2022,14,14_2,Outbound,7190,Unknown,3048,Unknown,11:23,"2,062",14.429,43.714,14.429,0,"3,060"
03-Jan-2022,14,14_2,Outbound,7210,Unknown,3050,Unknown,11:53,404,14.429,103.096,14.429,0,"3,060"
03-Jan-2022,14,14_2,Outbound,7230,LV,1461,EURO3,12:23,"2,814",14.429,100.943,14.429,0,"3,060"
03-Jan-2022,14,14_2,Outbound,7250,Unknown,3045,Unknown,12:53,"2,767",14.429,112.856,14.429,0,"3,060"
03-Jan-2022,14,14_2,Outbound,7270,LV,2486,EURO3,13:23,"2,904",14.429,136.112,14.429,0,"3,060"
03-Jan-2022,14,14_2,Outbound,7290,LV,2458,EURO3,13:53,"2,757",14.429,72.408,14.429,0,"3,060"
03-Jan-2022,14,14_2,Outbound,7310,Unknown,2632,Unknown,14:23,"2,438",14.429,131.848,14.429,0,"3,060"
03-Jan-2022,14,14_2,Outbound,7330,LV,3312,EURO6,14:53,"2,414",14.429,32.994,14.429,0,"3,060"
03-Jan-2022,14,14_2,Outbound,7350,Unknown,3045,Unknown,15:23,"2,571",14.429,118.229,14.429,0,"3,060"
03-Jan-2022,14,14_2,Outbound,7370,Unknown,1641,Unknown,15:53,"2,141",14.429,57.152,14.429,0,"3,060"
03-Jan-2022,14,14_2,Outbound,7390,Unknown,3050,Unknown,16:23,760,14.429,150.916,14.429,0,"3,060"
03-Jan-2022,14,14_2,Outbound,7410,Unknown,3048,Unknown,16:53,777,14.429,44.428,14.429,0,"3,060"
03-Jan-2022,14,14_2,Outbound,7430,Unknown,2641,Unknown,17:23,"1,816",14.429,58.194,14.429,0,"2,880"
03-Jan-2022,14,14_2,Outbound,7450,Unknown,1641,Unknown,17:55,"2,600",14.429,61.096,14.429,0,"2,760"
03-Jan-2022,14,14_2,Outbound,7470,Unknown,2063,Unknown,18:25,"2,692",14.429,123.028,14.429,0,"2,760"
03-Jan-2022,14,14_2,Outbound,7490,Unknown,3050,Unknown,19:25,"1,414",14.429,42.052,14.429,0,"2,580"
03-Jan-2022,14,14_2,Outbound,7510,Unknown,2641,Unknown,20:25,987,14.429,67.336,14.429,0,"2,580"
03-Jan-2022,14,14_2,Outbound,7530,Unknown,1641,Unknown,21:25,"2,540",14.429,34.412,14.429,0,"2,580"
03-Jan-2022,14,14_2,Outbound,7550,LV,1452,EURO3,22:25,"1,972",14.429,42.494,14.429,0,"2,400"
03-Jan-2022,14,14_5,Inbound,7000,Unknown,1241,Unknown,07:20,"2,144",14.623,23.238,14.623,0,"2,520"
03-Jan-2022,14,14_5,Inbound,7020,LV,2482,EURO3,07:50,"2,158",14.623,37.942,14.623,0,"2,520"
03-Jan-2022,14,14_5,Inbound,7040,Unknown,3045,Unknown,08:20,"1,633",14.623,22.475,14.623,0,"2,700"
03-Jan-2022,14,14_5,Inbound,7060,LV,2206,EURO5,08:50,"1,768",14.623,69.689,14.623,0,"2,700"
03-Jan-2022,14,14_5,Inbound,7080,LV,2483,EURO3,09:20,"2,420",14.623,101.321,14.623,0,"3,300"
03-Jan-2022,14,14_5,Inbound,7100,LV,2458,EURO3,09:50,"2,782",14.623,105.037,14.623,0,"3,300"
03-Jan-2022,14,14_5,Inbound,7120,Unknown,3045,Unknown,10:20,"1,782",14.623,89.131,14.623,0,"3,300"
03-Jan-2022,14,14_5,Inbound,7140,LV,2211,EURO5,10:50,"2,769",14.623,68.503,14.623,0,"3,300"
03-Jan-2022,14,14_5,Inbound,7160,LV,3312,EURO6,11:20,"2,727",14.623,66.147,14.623,0,"3,300"
03-Jan-2022,14,14_5,Inbound,7180,LV,2206,EURO5,11:50,"2,600",14.623,72.652,14.623,0,"3,300"
03-Jan-2022,14,14_5,Inbound,7200,Unknown,3048,Unknown,12:20,"2,598",14.623,96.959,14.623,0,"3,300"
03-Jan-2022,14,14_5,Inbound,7220,Unknown,3050,Unknown,12:50,"1,080",14.623,122.545,14.623,0,"3,300"
03-Jan-2022,14,14_5,Inbound,7240,Unknown,1673,Unknown,13:20,"2,432",14.623,179.259,14.623,0,"3,300"
03-Jan-2022,14,14_5,Inbound,7260,Unknown,3045,Unknown,13:50,"2,808",14.623,120.036,14.623,0,"3,300"
03-Jan-2022,14,14_5,Inbound,7280,LV,1471,EURO3,14:20,"2,875",14.623,138.088,14.623,0,"3,300"
03-Jan-2022,14,14_5,Inbound,7300,LV,2486,EURO3,14:50,"2,711",14.623,37.502,14.623,0,"3,300"
03-Jan-2022,14,14_5,Inbound,7320,LV,2458,EURO3,15:20,"2,751",14.623,85.663,14.623,0,"3,300"
03-Jan-2022,14,14_5,Inbound,7340,Unknown,2632,Unknown,15:50,"2,488",14.623,136.500,14.623,0,"3,300"
03-Jan-2022,14,14_5,Inbound,7360,LV,2160,EURO4,16:20,0,14.623,95.105,14.623,0,"3,300"
03-Jan-2022,14,14_5,Inbound,7380,Unknown,1641,Unknown,16:50,"2,679",14.623,89.105,14.623,0,"3,300"
03-Jan-2022,14,14_5,Inbound,7400,Unknown,3050,Unknown,17:20,807,14.623,108.349,14.623,0,"3,300"
03-Jan-2022,14,14_5,Inbound,7420,Unknown,3048,Unknown,17:50,"1,307",14.623,31.373,14.623,0,"2,820"
03-Jan-2022,14,14_5,Inbound,7440,Unknown,2641,Unknown,18:20,"2,521",14.623,40.573,14.623,0,"2,820"
03-Jan-2022,14,14_5,Inbound,7460,Unknown,1641,Unknown,18:50,"2,676",14.623,74.937,14.623,0,"2,580"
03-Jan-2022,14,14_5,Inbound,7480,LV,2483,EURO3,19:20,"1,914",14.623,7.966,14.623,0,"2,580"
03-Jan-2022,14,14_5,Inbound,7500,Unknown,3050,Unknown,20:20,"1,267",14.623,22.626,14.623,0,"2,580"
03-Jan-2022,14,14_5,Inbound,7520,Unknown,2641,Unknown,21:20,"1,922",14.623,18.627,14.623,0,"2,460"
03-Jan-2022,14,14_5,Inbound,7540,Unknown,1641,Unknown,22:20,"2,156",14.623,11.750,14.623,0,"2,460"
03-Jan-2022,17,17_1,Inbound,7000,MV,3127,EURO6,08:33,582,6.704,27.933,6.704,0,"1,380"
03-Jan-2022,17,17_1,Inbound,7020,MV,3127,EURO6,09:33,560,6.704,27.985,6.704,0,"1,500"
03-Jan-2022,17,17_1,Inbound,7040,MV,3192,EURO6,10:33,"1,299",6.704,31.640,6.704,0,"1,500"
03-Jan-2022,17,17_1,Inbound,7060,MV,3006,EURO6,11:33,0,6.704,18.050,6.704,0,"1,500"
03-Jan-2022,17,17_1,Inbound,7080,MV,3006,EURO6,12:33,"1,326",6.704,47.367,6.704,0,"1,500"
03-Jan-2022,17,17_1,Inbound,7100,MV,3012,EURO6,13:33,"1,312",6.704,25.748,6.704,0,"1,500"
03-Jan-2022,17,17_1,Inbound,7120,MV,3106,EURO6,14:33,"1,307",6.704,9.916,6.704,0,"1,380"
03-Jan-2022,17,17_1,Inbound,7140,LV,3446,EURO6,15:33,"1,306",6.704,19.239,6.704,0,"1,260"
03-Jan-2022,17,17_1,Inbound,7160,LV,3446,EURO6,16:33,"1,287",6.704,35.516,6.704,0,"1,260"
03-Jan-2022,17,17_1,Inbound,7180,LV,3454,EURO6,17:33,"1,206",6.704,13.976,6.704,0,"1,260"
03-Jan-2022,17,17_1,Inbound,7200,LV,3454,EURO6,18:33,"1,066",6.704,7.830,6.704,0,"1,260"
03-Jan-2022,17,17_1,Inbound,7220,LV,3448,EURO6,19:33,248,6.704,6.507,6.704,0,"1,140"
03-Jan-2022,17,17_1,Inbound,7240,LV,3448,EURO6,20:33,"1,140",6.704,1.295,6.704,0,"1,140"
03-Jan-2022,17,17_2,Outbound,7010,MV,3127,EURO6,09:03,"1,036",6.919,6.033,6.919,0,"1,260"
03-Jan-2022,17,17_2,Outbound,7030,MV,3192,EURO6,10:03,"1,353",6.919,16.780,6.919,0,"1,380"
03-Jan-2022,17,17_2,Outbound,7050,MV,3192,EURO6,11:03,"1,396",6.919,21.050,6.919,0,"1,500"
03-Jan-2022,17,17_2,Outbound,7070,MV,3006,EURO6,12:03,638,6.919,35.651,6.919,0,"1,500"
03-Jan-2022,17,17_2,Outbound,7090,MV,3012,EURO6,13:03,"1,506",6.919,43.189,6.919,0,"1,620"
03-Jan-2022,17,17_2,Outbound,7110,MV,3106,EURO6,14:03,"1,523",6.919,16.678,6.919,0,"1,620"
03-Jan-2022,17,17_2,Outbound,7130,LV,3446,EURO6,15:03,"1,436",6.919,31.462,6.919,0,"1,620"
03-Jan-2022,17,17_2,Outbound,7150,LV,3446,EURO6,16:03,"1,513",6.919,25.112,6.919,0,"1,620"
03-Jan-2022,17,17_2,Outbound,7170,LV,3454,EURO6,17:03,"1,169",6.919,43.908,6.919,0,"1,620"
03-Jan-2022,17,17_2,Outbound,7190,LV,3454,EURO6,18:03,"1,134",6.919,20.722,6.919,0,"1,380"
03-Jan-2022,17,17_2,Outbound,7210,LV,3448,EURO6,19:03,0,6.919,10.612,6.919,0,"1,380"
03-Jan-2022,17,17_2,Outbound,7230,LV,3448,EURO6,20:03,"1,203",6.919,12.385,6.919,0,"1,380"
03-Jan-2022,17,17_2,Outbound,7250,LV,3448,EURO6,21:03,"1,409",6.919,5.958,6.919,0,"1,380"
03-Jan-2022,17,17_5,Inbound,7260,LV,3448,EURO6,21:30,633,3.036,0.000,3.036,0,420
03-Jan-2022,18,18_1,Inbound,7000,LV,2479,EURO3,06:38,"1,611",15.116,85.508,15.116,0,"2,940"
03-Jan-2022,18,18_1,Inbound,7020,Unknown,2078,Unknown,07:38,"2,426",15.116,28.865,15.116,0,"3,000"
03-Jan-2022,18,18_1,Inbound,7040,LV,2479,EURO3,08:38,"2,211",15.116,66.081,15.116,0,"3,000"
03-Jan-2022,18,18_1,Inbound,7060,Unknown,2078,Unknown,09:38,"2,371",15.116,34.721,15.116,0,"3,120"
03-Jan-2022,18,18_1,Inbound,7080,LV,2479,EURO3,10:38,"2,593",15.116,45.913,15.116,0,"3,120"
03-Jan-2022,18,18_1,Inbound,7100,Unknown,2078,Unknown,11:38,"3,409",15.116,77.515,15.116,0,"3,420"
03-Jan-2022,18,18_1,Inbound,7120,LV,2479,EURO3,12:38,"2,653",15.116,53.763,15.116,0,"3,420"
03-Jan-2022,18,18_1,Inbound,7140,Unknown,2078,Unknown,13:38,"3,004",15.116,18.818,15.116,0,"3,120"
03-Jan-2022,18,18_1,Inbound,7160,LV,1461,EURO3,14:38,"2,282",15.116,51.592,15.116,0,"3,120"
03-Jan-2022,18,18_1,Inbound,7180,Unknown,2067,Unknown,15:38,"2,404",15.116,12.788,15.116,0,"2,940"
03-Jan-2022,18,18_1,Inbound,7200,LV,1461,EURO3,16:38,"2,555",15.116,35.689,15.116,0,"2,940"
03-Jan-2022,18,18_1,Inbound,7220,Unknown,2067,Unknown,17:38,"2,380",15.116,8.581,15.116,0,"2,940"
03-Jan-2022,18,18_1,Inbound,7240,Unknown,3045,Unknown,18:23,"1,066",15.116,25.428,15.116,0,"2,820"
03-Jan-2022,18,18_1,Inbound,7260,Unknown,3048,Unknown,19:23,"2,204",15.116,37.194,15.116,0,"2,820"
03-Jan-2022,18,18_2,Outbound,7010,LV,2206,EURO5,06:45,"1,847",15.098,19.076,15.098,0,"2,760"
03-Jan-2022,18,18_2,Outbound,7030,LV,2479,EURO3,07:45,"1,975",15.098,8.394,15.098,0,"2,760"
03-Jan-2022,18,18_2,Outbound,7050,Unknown,2078,Unknown,08:40,"2,483",15.098,29.060,15.098,0,"3,000"
03-Jan-2022,18,18_2,Outbound,7070,LV,2479,EURO3,09:40,"3,017",15.098,72.033,15.098,0,"3,000"
03-Jan-2022,18,18_2,Outbound,7090,Unknown,2078,Unknown,10:40,"2,561",15.098,125.251,15.098,0,"3,000"
03-Jan-2022,18,18_2,Outbound,7110,LV,2479,EURO3,11:40,"2,140",15.098,33.210,15.098,0,"3,240"
03-Jan-2022,18,18_2,Outbound,7130,Unknown,2078,Unknown,12:40,"2,158",15.098,65.290,15.098,0,"3,240"
03-Jan-2022,18,18_2,Outbound,7150,LV,1461,EURO3,13:40,"3,006",15.098,40.638,15.098,0,"3,000"
03-Jan-2022,18,18_2,Outbound,7170,Unknown,3048,Unknown,14:40,"2,574",15.098,65.040,15.098,0,"3,120"
03-Jan-2022,18,18_2,Outbound,7190,LV,1461,EURO3,15:40,"2,432",15.098,37.366,15.098,0,"3,000"
03-Jan-2022,18,18_2,Outbound,7210,Unknown,2067,Unknown,16:40,"1,690",15.098,16.925,15.098,0,"3,060"
03-Jan-2022,18,18_2,Outbound,7230,LV,1461,EURO3,17:40,"2,209",15.098,38.798,15.098,0,"2,940"
03-Jan-2022,18,18_2,Outbound,7250,Unknown,2067,Unknown,18:45,"2,051",15.098,7.380,15.098,0,"2,820"
03-Jan-2022,18,18_2,Outbound,7270,Unknown,3045,Unknown,20:00,"1,908",15.098,29.601,15.098,0,"2,820"
03-Jan-2022,19,19_1,Outbound,7010,MV,3192,EURO6,08:22,419,8.604,3.284,8.604,0,"1,200"
03-Jan-2022,19,19_1,Outbound,7030,MV,3192,EURO6,08:49,482,8.604,0.000,8.604,0,"1,200"
03-Jan-2022,19,19_1,Outbound,7050,MV,3192,EURO6,09:20,605,8.604,8.495,8.604,0,"1,200"
03-Jan-2022,19,19_1,Outbound,7070,Unknown,3890,Unknown,09:50,975,8.604,4.792,8.604,0,"1,200"
03-Jan-2022,19,19_1,Outbound,7090,MV,3190,EURO6,10:20,"1,363",8.604,4.493,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7110,MV,3190,EURO6,10:48,"1,036",8.604,4.777,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7130,MV,3190,EURO6,11:18,"1,038",8.604,0.000,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7150,MV,3190,EURO6,11:48,"1,343",8.604,63.217,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7170,MV,3190,EURO6,12:18,"1,127",8.604,11.469,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7190,MV,3190,EURO6,12:48,"1,015",8.604,8.938,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7210,MV,3190,EURO6,13:15,"1,081",8.604,0.000,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7230,MV,3190,EURO6,13:42,"1,092",8.604,8.974,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7250,MV,3187,EURO6,14:10,"1,175",8.604,26.901,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7270,MV,3190,EURO6,14:40,"1,102",8.604,5.942,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7290,MV,3187,EURO6,15:10,950,8.604,11.069,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7310,MV,3187,EURO6,15:40,972,8.604,7.016,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7330,MV,3187,EURO6,16:08,"1,030",8.604,4.547,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7350,MV,3187,EURO6,16:38,858,8.604,0.000,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7370,MV,3190,EURO6,17:08,"1,124",8.604,11.153,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7390,MV,3187,EURO6,17:38,"1,005",8.604,3.684,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7410,MV,3187,EURO6,18:08,946,8.604,0.000,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7430,LV,3414,EURO6,19:07,701,8.604,0.000,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7450,MV,3108,EURO6,20:07,"1,217",8.604,16.532,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7470,MV,3190,EURO6,21:04,"1,063",8.604,24.125,8.604,0,"1,320"
03-Jan-2022,19,19_1,Outbound,7490,MV,3106,EURO6,22:00,"1,114",8.604,0.000,8.604,0,"1,320"
03-Jan-2022,20,20_1,Outbound,7010,Unknown,2528,Unknown,08:30,"1,221",6.804,0.000,6.804,0,"1,200"
03-Jan-2022,20,20_1,Outbound,7030,Unknown,2528,Unknown,09:30,"1,055",6.804,6.804,6.804,0,"1,200"
03-Jan-2022,20,20_1,Outbound,7050,Unknown,2641,Unknown,10:30,350,6.804,6.804,6.804,0,"1,200"
03-Jan-2022,20,20_1,Outbound,7070,Unknown,2528,Unknown,11:30,"1,027",6.804,2.419,6.804,0,"1,200"
03-Jan-2022,20,20_1,Outbound,7090,Unknown,2528,Unknown,12:30,"1,115",6.804,5.416,6.804,0,"1,200"
03-Jan-2022,20,20_1,Outbound,7110,Unknown,2641,Unknown,13:30,986,6.804,8.929,6.804,0,"1,200"
03-Jan-2022,20,20_1,Outbound,7130,Unknown,3029,Unknown,14:30,858,6.804,29.885,6.804,0,"1,200"
03-Jan-2022,20,20_1,Outbound,7150,Unknown,3029,Unknown,15:30,885,6.804,10.206,6.804,0,"1,200"
03-Jan-2022,20,20_1,Outbound,7170,Unknown,3049,Unknown,16:30,337,6.804,3.406,6.804,0,"1,200"
03-Jan-2022,20,20_1,Outbound,7190,Unknown,3029,Unknown,17:30,798,6.804,8.518,6.804,0,"1,200"
03-Jan-2022,20,20_1,Outbound,7210,Unknown,3029,Unknown,18:30,867,6.804,7.254,6.804,0,"1,200"
03-Jan-2022,20,20_1,Outbound,7230,Unknown,3029,Unknown,19:30,312,6.804,0.857,6.804,0,"1,200"
03-Jan-2022,20,20_1,Outbound,7250,Unknown,3029,Unknown,20:30,940,6.804,0.000,6.804,0,"1,200"
03-Jan-2022,20,20_1,Outbound,7270,Unknown,3029,Unknown,21:30,908,6.804,8.507,6.804,0,"1,200"
03-Jan-2022,20,20_2,Inbound,7000,Unknown,2528,Unknown,08:05,543,6.822,0.000,6.822,0,"1,200"
03-Jan-2022,20,20_2,Inbound,7020,Unknown,2528,Unknown,09:05,"1,080",6.822,13.214,6.822,0,"1,200"
03-Jan-2022,20,20_2,Inbound,7040,Unknown,2641,Unknown,10:05,611,6.822,3.375,6.822,0,"1,200"
03-Jan-2022,20,20_2,Inbound,7060,Unknown,2528,Unknown,11:05,"1,092",6.822,15.333,6.822,0,"1,200"
03-Jan-2022,20,20_2,Inbound,7080,Unknown,2528,Unknown,12:05,"1,168",6.822,14.224,6.822,0,"1,200"
03-Jan-2022,20,20_2,Inbound,7100,Unknown,2641,Unknown,13:05,"1,065",6.822,0.000,6.822,0,"1,200"
03-Jan-2022,20,20_2,Inbound,7120,Unknown,3029,Unknown,14:05,535,6.822,6.822,6.822,0,"1,200"
03-Jan-2022,20,20_2,Inbound,7140,Unknown,2528,Unknown,15:05,"1,060",6.822,13.644,6.822,0,"1,200"
03-Jan-2022,20,20_2,Inbound,7160,Unknown,2528,Unknown,16:05,"1,113",6.822,13.644,6.822,0,"1,200"
03-Jan-2022,20,20_2,Inbound,7180,Unknown,3049,Unknown,17:05,406,6.822,0.000,6.822,0,"1,200"
03-Jan-2022,20,20_2,Inbound,7200,Unknown,3049,Unknown,18:05,646,6.822,18.675,6.822,0,"1,200"
03-Jan-2022,20,20_2,Inbound,7220,Unknown,3029,Unknown,19:05,66,6.822,0.000,6.822,0,"1,200"
03-Jan-2022,20,20_2,Inbound,7240,Unknown,3029,Unknown,20:05,372,6.822,0.000,6.822,0,"1,200"
03-Jan-2022,20,20_2,Inbound,7260,Unknown,3029,Unknown,21:05,934,6.822,6.822,6.822,0,"1,200"
03-Jan-2022,21,21_1,Inbound,7000,Unknown,2080,Unknown,08:02,"1,326",7.778,0.000,7.778,0,"1,380"
03-Jan-2022,21,21_1,Inbound,7020,LV,2204,EURO5,09:02,843,7.778,11.096,7.778,0,"1,560"
03-Jan-2022,21,21_1,Inbound,7040,Unknown,Unknown,Unknown,10:02,0,0.000,0.000,7.778,1,"1,560"
03-Jan-2022,21,21_1,Inbound,7060,Unknown,2080,Unknown,11:02,"1,327",7.778,4.378,7.778,0,"1,560"
03-Jan-2022,21,21_1,Inbound,7080,LV,2458,EURO3,12:02,"1,353",7.778,18.196,7.778,0,"1,560"
03-Jan-2022,21,21_1,Inbound,7100,Unknown,2062,Unknown,13:02,"1,143",7.778,12.175,7.778,0,"1,560"
03-Jan-2022,21,21_1,Inbound,7120,LV,2447,EURO3,14:02,762,7.778,12.564,7.778,0,"1,560"
03-Jan-2022,21,21_1,Inbound,7140,LV,2211,EURO5,15:02,"1,180",7.778,9.423,7.778,0,"1,560"
03-Jan-2022,21,21_1,Inbound,7160,LV,2206,EURO5,16:02,"1,183",7.778,20.023,7.778,0,"1,560"
03-Jan-2022,21,21_1,Inbound,7180,Unknown,1673,Unknown,17:02,"1,168",7.778,16.110,7.778,0,"1,560"
03-Jan-2022,21,21_1,Inbound,7200,LV,2210,EURO5,18:02,"1,060",7.778,8.549,7.778,0,"1,560"
03-Jan-2022,21,21_1,Inbound,7220,Unknown,2082,Unknown,19:02,"1,170",7.778,0.811,7.778,0,"1,500"
03-Jan-2022,21,21_1,Inbound,7240,Unknown,2082,Unknown,20:02,846,7.778,0.000,7.778,0,"1,500"
03-Jan-2022,21,21_1,Inbound,7260,LV,2206,EURO5,21:02,974,7.778,7.778,7.778,0,"1,500"
03-Jan-2022,21,21_2,Outbound,7010,LV,2204,EURO5,08:30,"1,234",8.136,10.479,8.136,0,"1,320"
03-Jan-2022,21,21_2,Outbound,7030,Unknown,Unknown,Unknown,09:30,0,0.000,0.000,8.136,1,"1,500"
03-Jan-2022,21,21_2,Outbound,7050,Unknown,2080,Unknown,10:30,"1,455",8.136,14.504,8.136,0,"1,500"
03-Jan-2022,21,21_2,Outbound,7070,LV,2483,EURO3,11:30,"1,276",8.136,17.346,8.136,0,"1,680"
03-Jan-2022,21,21_2,Outbound,7090,Unknown,2062,Unknown,12:30,"1,186",8.136,16.183,8.136,0,"1,680"
03-Jan-2022,21,21_2,Outbound,7110,Unknown,3048,Unknown,13:30,"1,346",8.136,9.481,8.136,0,"1,680"
03-Jan-2022,21,21_2,Outbound,7130,LV,2211,EURO5,14:30,"1,494",8.136,22.492,8.136,0,"1,680"
03-Jan-2022,21,21_2,Outbound,7150,LV,2206,EURO5,15:30,"1,186",8.136,1.551,8.136,0,"1,680"
03-Jan-2022,21,21_2,Outbound,7170,Unknown,1673,Unknown,16:30,"1,227",8.136,5.754,8.136,0,"1,560"
03-Jan-2022,21,21_2,Outbound,7190,LV,2210,EURO5,17:30,"1,117",8.136,22.518,8.136,0,"1,560"
03-Jan-2022,21,21_2,Outbound,7210,Unknown,2082,Unknown,18:30,"1,265",8.136,28.606,8.136,0,"1,380"
03-Jan-2022,21,21_2,Outbound,7230,Unknown,2082,Unknown,19:30,"1,092",8.136,23.688,8.136,0,"1,380"
03-Jan-2022,21,21_2,Outbound,7250,LV,2206,EURO5,20:30,"1,311",8.136,23.581,8.136,0,"1,380"
03-Jan-2022,21,21_2,Outbound,7270,LV,2206,EURO5,21:30,"1,209",8.136,4.537,8.136,0,"1,380"
03-Jan-2022,22,22_5,Inbound,7000,LV,3312,EURO6,08:02,986,7.929,31.398,7.929,0,"1,380"
03-Jan-2022,22,22_5,Inbound,7020,LV,3312,EURO6,09:02,503,7.929,11.966,7.929,0,"1,380"
03-Jan-2022,22,22_5,Inbound,7040,LV,3312,EURO6,10:02,"1,152",7.929,21.907,7.929,0,"1,380"
03-Jan-2022,22,22_5,Inbound,7060,LV,2201,EURO5,11:02,0,7.929,10.628,7.929,0,"1,380"
03-Jan-2022,22,22_5,Inbound,7080,Unknown,1673,Unknown,12:02,"1,247",7.929,12.536,7.929,0,"1,380"
03-Jan-2022,22,22_5,Inbound,7100,LV,2210,EURO5,13:02,"1,077",7.929,41.450,7.929,0,"1,500"
03-Jan-2022,22,22_5,Inbound,7120,LV,2210,EURO5,14:02,"1,039",7.929,7.416,7.929,0,"1,500"
03-Jan-2022,22,22_5,Inbound,7140,Unknown,2078,Unknown,15:02,"1,390",7.929,37.334,7.929,0,"1,500"
03-Jan-2022,22,22_5,Inbound,7160,LV,2483,EURO3,16:02,"1,241",7.929,29.773,7.929,0,"1,500"
03-Jan-2022,22,22_5,Inbound,7180,LV,2483,EURO3,17:02,"1,062",7.929,12.364,7.929,0,"1,500"
03-Jan-2022,22,22_5,Inbound,7200,LV,2483,EURO3,18:02,975,7.929,5.623,7.929,0,"1,500"
03-Jan-2022,22,22_5,Inbound,7220,LV,2447,EURO3,19:02,"1,106",7.929,10.079,7.929,0,"1,500"
03-Jan-2022,22,22_5,Inbound,7240,LV,2447,EURO3,20:02,912,7.929,13.771,7.929,0,"1,380"
03-Jan-2022,22,22_5,Inbound,7260,LV,2447,EURO3,21:02,"1,154",7.929,3.708,7.929,0,"1,380"
03-Jan-2022,22,22_6,Outbound,7010,LV,3312,EURO6,08:30,440,8.001,13.135,8.001,0,"1,380"
03-Jan-2022,22,22_6,Outbound,7030,LV,3312,EURO6,09:30,168,8.001,14.577,8.001,0,"1,380"
03-Jan-2022,22,22_6,Outbound,7050,LV,3312,EURO6,10:30,"1,165",8.001,12.579,8.001,0,"1,380"
03-Jan-2022,22,22_6,Outbound,7070,Unknown,1673,Unknown,11:30,"1,143",8.001,11.812,8.001,0,"1,380"
03-Jan-2022,22,22_6,Outbound,7090,Unknown,1673,Unknown,12:30,"1,281",8.001,29.787,8.001,0,"1,500"
03-Jan-2022,22,22_6,Outbound,7110,LV,2210,EURO5,13:30,"1,162",8.001,45.078,8.001,0,"1,500"
