Date,Route,Route Variant,Direction,Trip Number,Actual Vehicle Type,Vehicle Number,Vehicle Emissions Standard,Start Minute (Sched),Day,Actual Running Time,Actual In-Service KM,Passenger km,Scheduled In-Service km,Cancelled Trips,Sched Running Time per Trip
22-Jan-2022,18,18_1,Inbound,4120,Unknown,2076,Unknown,12:38,Saturday,"2,944",15.116,57.105,15.116,0,"3,420"
22-Jan-2022,18,18_1,Inbound,4140,LV,2487,EURO3,13:38,Saturday,"2,929",15.116,83.227,15.116,0,"3,120"
22-Jan-2022,18,18_1,Inbound,4160,Unknown,2076,Unknown,14:38,Saturday,"2,116",15.116,64.497,15.116,0,"3,120"
22-Jan-2022,18,18_1,Inbound,4180,Unknown,1615,Unknown,15:38,Saturday,"1,882",15.116,71.740,15.116,0,"3,060"
22-Jan-2022,18,18_1,Inbound,4200,Unknown,3045,Unknown,16:38,Saturday,"2,450",15.116,66.657,15.116,0,"3,060"
22-Jan-2022,18,18_1,Inbound,4220,Unknown,3050,Unknown,17:38,Saturday,335,15.116,50.615,15.116,0,"2,820"
22-Jan-2022,18,18_1,Inbound,4240,Unknown,3045,Unknown,18:38,Saturday,920,15.116,32.150,15.116,0,"2,820"
22-Jan-2022,18,18_1,Inbound,4260,Unknown,3050,Unknown,19:38,Saturday,"2,261",15.116,46.889,15.116,0,"2,640"
22-Jan-2022,18,18_2,Outbound,4010,Unknown,2060,Unknown,06:40,Saturday,"2,262",15.098,94.868,15.098,0,"2,760"
22-Jan-2022,18,18_2,Outbound,4030,LV,1445,EURO3,07:40,Saturday,"2,302",15.098,129.886,15.098,0,"2,760"
22-Jan-2022,18,18_2,Outbound,4050,Unknown,3049,Unknown,08:40,Saturday,"1,451",15.098,68.346,15.098,0,"3,000"
22-Jan-2022,18,18_2,Outbound,4070,LV,1445,EURO3,09:40,Saturday,"3,263",15.098,100.172,15.098,0,"3,000"
22-Jan-2022,18,18_2,Outbound,4090,Unknown,3049,Unknown,10:35,Saturday,"2,718",15.098,110.336,15.098,0,"3,300"
22-Jan-2022,18,18_2,Outbound,4110,Unknown,2076,Unknown,11:35,Saturday,"2,736",15.098,150.559,15.098,0,"3,300"
22-Jan-2022,18,18_2,Outbound,4130,LV,2487,EURO3,12:40,Saturday,"2,572",15.098,83.531,15.098,0,"3,000"
22-Jan-2022,18,18_2,Outbound,4150,Unknown,2076,Unknown,13:40,Saturday,"2,716",15.098,68.553,15.098,0,"3,060"
22-Jan-2022,18,18_2,Outbound,4170,Unknown,2080,Unknown,14:40,Saturday,"2,614",15.098,45.761,15.098,0,"3,000"
22-Jan-2022,18,18_2,Outbound,4190,Unknown,3045,Unknown,15:40,Saturday,"2,593",15.098,71.616,15.098,0,"2,760"
22-Jan-2022,18,18_2,Outbound,4210,Unknown,1615,Unknown,16:40,Saturday,"2,250",15.098,35.379,15.098,0,"2,760"
22-Jan-2022,18,18_2,Outbound,4230,Unknown,3045,Unknown,17:40,Saturday,"1,277",15.098,12.638,15.098,0,"2,760"
22-Jan-2022,18,18_2,Outbound,4250,Unknown,3050,Unknown,18:40,Saturday,"2,176",15.098,46.093,15.098,0,"2,580"
22-Jan-2022,18,18_2,Outbound,4270,Unknown,3045,Unknown,19:40,Saturday,"2,010",15.098,80.055,15.098,0,"2,580"
22-Jan-2022,19,19_1,Outbound,4010,Unknown,3791,Unknown,08:17,Saturday,885,8.604,22.741,8.604,0,"1,320"
22-Jan-2022,19,19_1,Outbound,4030,MV,3009,EURO6,08:47,Saturday,"1,001",8.604,0.000,8.604,0,"1,320"
22-Jan-2022,19,19_1,Outbound,4050,MV,3009,EURO6,09:17,Saturday,"1,052",8.604,16.049,8.604,0,"1,320"
22-Jan-2022,19,19_1,Outbound,4070,MV,3009,EURO6,09:47,Saturday,"1,295",8.604,10.990,8.604,0,"1,320"
22-Jan-2022,19,19_1,Outbound,4090,MV,3009,EURO6,10:17,Saturday,"1,198",8.604,26.282,8.604,0,"1,380"
22-Jan-2022,19,19_1,Outbound,4110,MV,3009,EURO6,10:47,Saturday,"1,182",8.604,9.910,8.604,0,"1,380"
22-Jan-2022,19,19_1,Outbound,4130,MV,3106,EURO6,11:17,Saturday,"1,199",8.604,3.284,8.604,0,"1,380"
22-Jan-2022,19,19_1,Outbound,4150,MV,3106,EURO6,11:47,Saturday,"1,232",8.604,44.223,8.604,0,"1,380"
22-Jan-2022,19,19_1,Outbound,4170,LV,3418,EURO6,12:17,Saturday,"1,271",8.604,6.195,8.604,0,"1,380"
22-Jan-2022,19,19_1,Outbound,4190,LV,3418,EURO6,12:47,Saturday,"1,014",8.604,1.209,8.604,0,"1,380"
22-Jan-2022,19,19_1,Outbound,4210,MV,3166,EURO6,13:17,Saturday,"1,097",8.604,0.000,8.604,0,"1,380"
22-Jan-2022,19,19_1,Outbound,4230,Unknown,3818,Unknown,13:47,Saturday,987,8.604,6.290,8.604,0,"1,380"
22-Jan-2022,19,19_1,Outbound,4250,Unknown,3818,Unknown,14:17,Saturday,"1,048",8.604,2.771,8.604,0,"1,380"
22-Jan-2022,19,19_1,Outbound,4270,Unknown,3818,Unknown,14:45,Saturday,"1,083",8.604,16.077,8.604,0,"1,380"
22-Jan-2022,19,19_1,Outbound,4290,Unknown,3818,Unknown,15:12,Saturday,"1,032",8.604,5.433,8.604,0,"1,320"
22-Jan-2022,19,19_1,Outbound,4310,MV,3182,EURO6,15:42,Saturday,"1,139",8.604,17.034,8.604,0,"1,320"
22-Jan-2022,19,19_1,Outbound,4330,MV,3182,EURO6,16:10,Saturday,"1,187",8.604,34.867,8.604,0,"1,320"
22-Jan-2022,19,19_1,Outbound,4350,MV,3182,EURO6,16:40,Saturday,"1,116",8.604,13.415,8.604,0,"1,320"
22-Jan-2022,19,19_1,Outbound,4370,MV,3182,EURO6,17:10,Saturday,"1,126",8.604,19.561,8.604,0,"1,320"
22-Jan-2022,19,19_1,Outbound,4390,MV,3182,EURO6,17:40,Saturday,"1,008",8.604,1.953,8.604,0,"1,320"
22-Jan-2022,19,19_1,Outbound,4410,MV,3106,EURO6,18:10,Saturday,"1,104",8.604,52.090,8.604,0,"1,320"
22-Jan-2022,19,19_1,Outbound,4430,Unknown,Unknown,Unknown,19:08,Saturday,0,0.000,0.000,8.604,1,"1,320"
22-Jan-2022,19,19_1,Outbound,4450,MV,3192,EURO6,20:12,Saturday,"1,037",8.604,5.112,8.604,0,"1,320"
22-Jan-2022,19,19_1,Outbound,4470,Unknown,Unknown,Unknown,21:08,Saturday,0,0.000,0.000,8.604,1,"1,320"
22-Jan-2022,19,19_1,Outbound,4490,MV,3106,EURO6,22:05,Saturday,970,8.604,0.000,8.604,0,"1,320"
22-Jan-2022,19,19_1,Outbound,4510,Unknown,Unknown,Unknown,23:08,Saturday,0,0.000,0.000,8.604,1,"1,320"
22-Jan-2022,20,20_1,Outbound,4010,Unknown,3050,Unknown,07:30,Saturday,494,6.804,9.315,6.804,0,"1,200"
22-Jan-2022,20,20_1,Outbound,4030,Unknown,3050,Unknown,08:30,Saturday,433,6.804,0.000,6.804,0,"1,200"
22-Jan-2022,20,20_1,Outbound,4050,Unknown,2632,Unknown,09:30,Saturday,852,6.804,0.000,6.804,0,"1,200"
22-Jan-2022,20,20_1,Outbound,4070,Unknown,3050,Unknown,10:30,Saturday,289,6.804,0.000,6.804,0,"1,200"
22-Jan-2022,20,20_1,Outbound,4090,Unknown,3045,Unknown,11:30,Saturday,178,6.804,6.632,6.804,0,"1,200"
22-Jan-2022,20,20_1,Outbound,4110,Unknown,Unknown,Unknown,12:30,Saturday,0,0.000,0.000,6.804,1,"1,200"
22-Jan-2022,20,20_1,Outbound,4130,Unknown,Unknown,Unknown,13:30,Saturday,0,0.000,0.000,6.804,1,"1,200"
22-Jan-2022,20,20_1,Outbound,4150,Unknown,2528,Unknown,14:30,Saturday,"1,028",6.804,14.116,6.804,0,"1,200"
22-Jan-2022,20,20_1,Outbound,4170,Unknown,2528,Unknown,15:30,Saturday,"1,060",6.804,18.489,6.804,0,"1,200"
22-Jan-2022,20,20_1,Outbound,4190,Unknown,2528,Unknown,16:30,Saturday,"1,014",6.804,12.268,6.804,0,"1,200"
22-Jan-2022,20,20_1,Outbound,4210,Unknown,2641,Unknown,17:30,Saturday,325,6.804,12.102,6.804,0,"1,200"
22-Jan-2022,20,20_1,Outbound,4230,Unknown,2528,Unknown,18:30,Saturday,"1,054",6.804,18.006,6.804,0,"1,200"
22-Jan-2022,20,20_1,Outbound,4250,MV,4198,EURO5,19:30,Saturday,0,6.804,9.512,6.804,1,"1,200"
22-Jan-2022,20,20_1,Outbound,4270,Unknown,2528,Unknown,20:30,Saturday,"1,028",6.804,2.334,6.804,0,"1,200"
22-Jan-2022,20,20_1,Outbound,4290,Unknown,2528,Unknown,21:30,Saturday,"1,013",6.804,0.000,6.804,0,"1,200"
22-Jan-2022,20,20_1,Outbound,4310,Unknown,2528,Unknown,22:30,Saturday,846,6.804,6.804,6.804,0,"1,200"
22-Jan-2022,20,20_2,Inbound,4000,Unknown,3050,Unknown,07:05,Saturday,507,6.822,0.000,6.822,0,"1,200"
22-Jan-2022,20,20_2,Inbound,4020,Unknown,2632,Unknown,08:05,Saturday,0,6.822,10.034,6.822,0,"1,200"
22-Jan-2022,20,20_2,Inbound,4040,Unknown,2632,Unknown,09:05,Saturday,326,6.822,5.888,6.822,0,"1,200"
22-Jan-2022,20,20_2,Inbound,4060,Unknown,3050,Unknown,10:05,Saturday,365,6.822,9.669,6.822,0,"1,200"
22-Jan-2022,20,20_2,Inbound,4080,Unknown,3045,Unknown,11:05,Saturday,683,6.822,21.489,6.822,0,"1,200"
22-Jan-2022,20,20_2,Inbound,4100,Unknown,Unknown,Unknown,12:05,Saturday,0,0.000,0.000,6.822,1,"1,200"
22-Jan-2022,20,20_2,Inbound,4120,Unknown,Unknown,Unknown,13:05,Saturday,0,0.000,0.000,6.822,1,"1,200"
22-Jan-2022,20,20_2,Inbound,4140,Unknown,2528,Unknown,14:05,Saturday,"1,158",6.822,5.088,6.822,0,"1,200"
22-Jan-2022,20,20_2,Inbound,4160,Unknown,2528,Unknown,15:05,Saturday,"1,002",6.822,22.900,6.822,0,"1,200"
22-Jan-2022,20,20_2,Inbound,4180,Unknown,2528,Unknown,16:05,Saturday,"1,122",6.822,4.372,6.822,0,"1,200"
22-Jan-2022,20,20_2,Inbound,4200,Unknown,2641,Unknown,17:05,Saturday,740,6.822,18.021,6.822,0,"1,200"
22-Jan-2022,20,20_2,Inbound,4220,Unknown,2528,Unknown,18:05,Saturday,"1,129",6.822,24.977,6.822,0,"1,200"
22-Jan-2022,20,20_2,Inbound,4240,Unknown,2641,Unknown,19:05,Saturday,"1,203",6.822,15.955,6.822,0,"1,200"
22-Jan-2022,20,20_2,Inbound,4260,Unknown,2528,Unknown,20:05,Saturday,"1,054",6.822,0.000,6.822,0,"1,200"
22-Jan-2022,20,20_2,Inbound,4280,Unknown,2528,Unknown,21:05,Saturday,"1,130",6.822,2.323,6.822,0,"1,200"
22-Jan-2022,20,20_2,Inbound,4300,Unknown,2528,Unknown,22:05,Saturday,"1,101",6.822,5.888,6.822,0,"1,200"
22-Jan-2022,21,21_1,Inbound,4000,LV,2455,EURO3,07:00,Saturday,"1,157",7.778,5.436,7.778,0,"1,380"
22-Jan-2022,21,21_1,Inbound,4020,LV,2210,EURO5,08:00,Saturday,"1,159",7.778,9.170,7.778,0,"1,380"
22-Jan-2022,21,21_1,Inbound,4040,Unknown,1186,Unknown,09:00,Saturday,"1,104",7.778,20.186,7.778,0,"1,560"
22-Jan-2022,21,21_1,Inbound,4060,Unknown,2063,Unknown,09:30,Saturday,"1,440",7.778,43.092,7.778,0,"1,560"
22-Jan-2022,21,21_1,Inbound,4080,LV,1479,EURO3,10:00,Saturday,"1,378",7.778,41.074,7.778,0,"1,560"
22-Jan-2022,21,21_1,Inbound,4100,LV,2496,EURO3,10:30,Saturday,"1,265",7.778,12.517,7.778,0,"1,560"
22-Jan-2022,21,21_1,Inbound,4120,LV,1479,EURO3,11:00,Saturday,"1,379",7.778,28.617,7.778,0,"1,680"
22-Jan-2022,21,21_1,Inbound,4140,LV,2496,EURO3,11:30,Saturday,"1,415",7.778,20.452,7.778,0,"1,680"
22-Jan-2022,21,21_1,Inbound,4160,LV,1479,EURO3,12:00,Saturday,"1,469",7.778,28.361,7.778,0,"1,680"
22-Jan-2022,21,21_1,Inbound,4180,Unknown,2068,Unknown,12:30,Saturday,"1,477",7.778,36.498,7.778,0,"1,680"
22-Jan-2022,21,21_1,Inbound,4200,LV,2486,EURO3,13:00,Saturday,"1,327",7.778,12.737,7.778,0,"1,680"
22-Jan-2022,21,21_1,Inbound,4220,LV,2214,EURO5,13:30,Saturday,"1,417",7.778,32.377,7.778,0,"1,680"
22-Jan-2022,21,21_1,Inbound,4240,LV,2447,EURO3,14:00,Saturday,"1,414",7.778,23.846,7.778,0,"1,680"
22-Jan-2022,21,21_1,Inbound,4260,LV,1474,EURO3,14:30,Saturday,384,7.778,21.558,7.778,0,"1,680"
22-Jan-2022,21,21_1,Inbound,4280,LV,2458,EURO3,15:00,Saturday,"1,560",7.778,47.285,7.778,0,"1,680"
22-Jan-2022,21,21_1,Inbound,4300,LV,2207,EURO5,15:30,Saturday,884,7.778,0.000,7.778,0,"1,680"
22-Jan-2022,21,21_1,Inbound,4320,Unknown,2078,Unknown,16:00,Saturday,"1,495",7.778,83.919,7.778,0,"1,680"
22-Jan-2022,21,21_1,Inbound,4340,LV,2452,EURO3,16:30,Saturday,"1,235",7.778,26.742,7.778,0,"1,680"
22-Jan-2022,21,21_1,Inbound,4360,Unknown,2078,Unknown,17:00,Saturday,"1,336",7.778,6.094,7.778,0,"1,680"
22-Jan-2022,21,21_1,Inbound,4380,LV,1479,EURO3,17:30,Saturday,"1,196",7.778,23.819,7.778,0,"1,680"
22-Jan-2022,21,21_1,Inbound,4400,Unknown,1186,Unknown,18:00,Saturday,"1,181",7.778,0.000,7.778,0,"1,680"
22-Jan-2022,21,21_1,Inbound,4420,Unknown,1186,Unknown,19:00,Saturday,"1,222",7.778,39.791,7.778,0,"1,680"
22-Jan-2022,21,21_1,Inbound,4440,Unknown,1186,Unknown,20:00,Saturday,"1,115",7.778,0.000,7.778,0,"1,560"
22-Jan-2022,21,21_1,Inbound,4460,Unknown,2059,Unknown,21:00,Saturday,"1,314",7.778,15.712,7.778,0,"1,560"
22-Jan-2022,21,21_1,Inbound,4480,Unknown,2059,Unknown,22:00,Saturday,"1,232",7.778,11.276,7.778,0,"1,440"
22-Jan-2022,21,21_1,Inbound,4500,Unknown,2076,Unknown,23:00,Saturday,"1,067",7.778,5.038,7.778,0,"1,440"
22-Jan-2022,21,21_2,Outbound,4010,LV,2210,EURO5,07:31,Saturday,"1,352",8.136,21.164,8.136,0,"1,440"
22-Jan-2022,21,21_2,Outbound,4030,Unknown,1186,Unknown,08:31,Saturday,"1,063",8.136,3.779,8.136,0,"1,440"
22-Jan-2022,21,21_2,Outbound,4050,LV,1479,EURO3,09:31,Saturday,"1,448",8.136,30.162,8.136,0,"1,440"
22-Jan-2022,21,21_2,Outbound,4070,LV,2496,EURO3,10:01,Saturday,"1,454",8.136,3.614,8.136,0,"1,620"
22-Jan-2022,21,21_2,Outbound,4090,LV,1479,EURO3,10:31,Saturday,"1,036",8.136,1.574,8.136,0,"1,620"
22-Jan-2022,21,21_2,Outbound,4110,LV,2496,EURO3,11:01,Saturday,"1,478",8.136,10.449,8.136,0,"1,620"
22-Jan-2022,21,21_2,Outbound,4130,LV,1479,EURO3,11:31,Saturday,"1,469",8.136,35.081,8.136,0,"1,620"
22-Jan-2022,21,21_2,Outbound,4150,Unknown,2068,Unknown,12:01,Saturday,"1,468",8.136,40.829,8.136,0,"1,620"
22-Jan-2022,21,21_2,Outbound,4170,LV,2486,EURO3,12:31,Saturday,"1,580",8.136,46.343,8.136,0,"1,620"
22-Jan-2022,21,21_2,Outbound,4190,LV,2214,EURO5,13:01,Saturday,"1,539",8.136,25.419,8.136,0,"1,620"
22-Jan-2022,21,21_2,Outbound,4210,LV,2447,EURO3,13:31,Saturday,"1,444",8.136,50.855,8.136,0,"1,680"
22-Jan-2022,21,21_2,Outbound,4230,Unknown,2080,Unknown,14:01,Saturday,"1,337",8.136,28.754,8.136,0,"1,680"
22-Jan-2022,21,21_2,Outbound,4250,LV,2458,EURO3,14:31,Saturday,"1,444",8.136,23.888,8.136,0,"1,680"
22-Jan-2022,21,21_2,Outbound,4270,LV,2207,EURO5,15:01,Saturday,"1,375",8.136,25.252,8.136,0,"1,680"
22-Jan-2022,21,21_2,Outbound,4290,Unknown,2078,Unknown,15:31,Saturday,"1,482",8.136,33.619,8.136,0,"1,680"
22-Jan-2022,21,21_2,Outbound,4310,LV,2452,EURO3,16:01,Saturday,"1,392",8.136,39.690,8.136,0,"1,680"
22-Jan-2022,21,21_2,Outbound,4330,Unknown,2078,Unknown,16:31,Saturday,"1,586",8.136,52.063,8.136,0,"1,680"
22-Jan-2022,21,21_2,Outbound,4350,LV,1479,EURO3,17:01,Saturday,"1,207",8.136,73.202,8.136,0,"1,620"
22-Jan-2022,21,21_2,Outbound,4370,Unknown,1186,Unknown,17:31,Saturday,"1,469",8.136,35.062,8.136,0,"1,620"
22-Jan-2022,21,21_2,Outbound,4390,Unknown,1186,Unknown,18:31,Saturday,"1,333",8.136,26.808,8.136,0,"1,620"
22-Jan-2022,21,21_2,Outbound,4410,Unknown,1186,Unknown,19:31,Saturday,"1,362",8.136,51.111,8.136,0,"1,620"
22-Jan-2022,21,21_2,Outbound,4430,Unknown,2059,Unknown,20:31,Saturday,"1,269",8.136,20.981,8.136,0,"1,620"
22-Jan-2022,21,21_2,Outbound,4450,Unknown,2059,Unknown,21:31,Saturday,"1,325",8.136,15.773,8.136,0,"1,620"
22-Jan-2022,21,21_2,Outbound,4470,Unknown,2076,Unknown,22:31,Saturday,"1,159",8.136,21.453,8.136,0,"1,620"
22-Jan-2022,21,21_2,Outbound,4490,Unknown,2076,Unknown,23:31,Saturday,"1,131",8.136,19.947,8.136,0,"1,620"
22-Jan-2022,22,22_5,Inbound,4000,Unknown,2080,Unknown,07:00,Saturday,"1,279",7.929,32.575,7.929,0,"1,260"
22-Jan-2022,22,22_5,Inbound,4020,LV,2455,EURO3,08:00,Saturday,"1,413",7.929,52.766,7.929,0,"1,260"
22-Jan-2022,22,22_5,Inbound,4040,LV,2210,EURO5,09:00,Saturday,"1,143",7.929,38.950,7.929,0,"1,260"
22-Jan-2022,22,22_5,Inbound,4060,Unknown,2641,Unknown,09:30,Saturday,"1,314",7.929,38.759,7.929,0,"1,260"
22-Jan-2022,22,22_5,Inbound,4080,LV,1428,EURO3,10:00,Saturday,"1,387",7.929,23.082,7.929,0,"1,440"
22-Jan-2022,22,22_5,Inbound,4100,Unknown,2641,Unknown,10:30,Saturday,"1,347",7.929,60.541,7.929,0,"1,440"
22-Jan-2022,22,22_5,Inbound,4120,Unknown,1241,Unknown,11:00,Saturday,"1,221",7.929,80.643,7.929,0,"1,440"
22-Jan-2022,22,22_5,Inbound,4140,Unknown,2641,Unknown,11:30,Saturday,"1,327",7.929,57.259,7.929,0,"1,560"
22-Jan-2022,22,22_5,Inbound,4160,LV,1445,EURO3,12:00,Saturday,"1,311",7.929,28.248,7.929,0,"1,560"
22-Jan-2022,22,22_5,Inbound,4180,LV,2478,EURO3,12:30,Saturday,"1,231",7.929,0.000,7.929,0,"1,560"
22-Jan-2022,22,22_5,Inbound,4200,LV,1445,EURO3,13:00,Saturday,"1,263",7.929,19.824,7.929,0,"1,560"
22-Jan-2022,22,22_5,Inbound,4220,Unknown,3050,Unknown,13:30,Saturday,"1,184",7.929,11.148,7.929,0,"1,560"
22-Jan-2022,22,22_5,Inbound,4240,Unknown,3045,Unknown,14:00,Saturday,"1,299",7.929,25.238,7.929,0,"1,560"
22-Jan-2022,22,22_5,Inbound,4260,Unknown,3050,Unknown,14:30,Saturday,881,7.929,28.018,7.929,0,"1,560"
22-Jan-2022,22,22_5,Inbound,4280,LV,2487,EURO3,15:00,Saturday,"1,218",7.929,0.000,7.929,0,"1,560"
22-Jan-2022,22,22_5,Inbound,4300,Unknown,3050,Unknown,15:30,Saturday,"1,117",7.929,10.007,7.929,0,"1,560"
22-Jan-2022,22,22_5,Inbound,4320,LV,2487,EURO3,16:00,Saturday,"1,325",7.929,35.970,7.929,0,"1,560"
22-Jan-2022,22,22_5,Inbound,4340,LV,1428,EURO3,16:30,Saturday,"1,270",7.929,17.770,7.929,0,"1,560"
22-Jan-2022,22,22_5,Inbound,4360,LV,2455,EURO3,17:00,Saturday,"1,309",7.929,28.274,7.929,0,"1,560"
22-Jan-2022,22,22_5,Inbound,4380,LV,1428,EURO3,17:30,Saturday,"1,112",7.929,8.947,7.929,0,"1,560"
22-Jan-2022,22,22_5,Inbound,4400,LV,2455,EURO3,18:00,Saturday,"1,294",7.929,23.167,7.929,0,"1,560"
22-Jan-2022,22,22_5,Inbound,4420,LV,2455,EURO3,19:00,Saturday,"1,156",7.929,9.052,7.929,0,"1,560"
22-Jan-2022,22,22_5,Inbound,4440,Unknown,2080,Unknown,20:00,Saturday,"1,163",7.929,7.416,7.929,0,"1,440"
22-Jan-2022,22,22_5,Inbound,4460,Unknown,2080,Unknown,21:00,Saturday,"1,220",7.929,3.736,7.929,0,"1,440"
22-Jan-2022,22,22_5,Inbound,4480,Unknown,2080,Unknown,22:00,Saturday,"1,240",7.929,2.975,7.929,0,"1,440"
22-Jan-2022,22,22_5,Inbound,4500,Unknown,2641,Unknown,23:00,Saturday,"1,248",7.929,0.000,7.929,0,"1,440"
22-Jan-2022,22,22_6,Outbound,4010,LV,2455,EURO3,07:31,Saturday,"1,118",8.001,2.264,8.001,0,"1,440"
22-Jan-2022,22,22_6,Outbound,4030,LV,2210,EURO5,08:31,Saturday,"1,045",8.001,2.714,8.001,0,"1,440"
22-Jan-2022,22,22_6,Outbound,4050,LV,1428,EURO3,09:31,Saturday,"1,248",8.001,21.297,8.001,0,"1,440"
22-Jan-2022,22,22_6,Outbound,4070,Unknown,2641,Unknown,10:01,Saturday,"1,167",8.001,5.236,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4090,Unknown,1241,Unknown,10:31,Saturday,"1,003",8.001,47.777,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4110,Unknown,2641,Unknown,11:01,Saturday,"1,229",8.001,5.976,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4130,Unknown,1241,Unknown,11:31,Saturday,"1,228",8.001,62.432,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4150,Unknown,2641,Unknown,12:01,Saturday,"1,211",8.001,30.818,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4170,LV,1445,EURO3,12:31,Saturday,"1,194",8.001,41.988,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4190,LV,2478,EURO3,13:01,Saturday,"1,360",8.001,26.738,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4210,LV,1445,EURO3,13:31,Saturday,"1,246",8.001,40.795,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4230,Unknown,3050,Unknown,14:01,Saturday,"1,462",8.001,58.331,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4250,Unknown,3045,Unknown,14:31,Saturday,"1,252",8.001,16.900,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4270,Unknown,3050,Unknown,15:01,Saturday,"1,367",8.001,62.684,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4290,LV,2487,EURO3,15:31,Saturday,"1,273",8.001,27.354,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4310,LV,2455,EURO3,16:01,Saturday,"1,329",8.001,13.489,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4330,LV,2487,EURO3,16:31,Saturday,"1,252",8.001,7.340,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4350,LV,1428,EURO3,17:01,Saturday,"1,209",8.001,30.189,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4370,LV,2455,EURO3,17:31,Saturday,"1,488",8.001,45.062,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4390,LV,2455,EURO3,18:31,Saturday,"1,358",8.001,55.071,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4410,LV,2455,EURO3,19:31,Saturday,"1,296",8.001,31.094,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4430,Unknown,2080,Unknown,20:31,Saturday,"1,216",8.001,25.184,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4450,Unknown,2080,Unknown,21:31,Saturday,738,8.001,21.175,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4470,Unknown,2080,Unknown,22:31,Saturday,"1,202",8.001,5.470,8.001,0,"1,560"
22-Jan-2022,22,22_6,Outbound,4490,Unknown,2641,Unknown,23:31,Saturday,"1,036",8.001,8.001,8.001,0,"1,560"
22-Jan-2022,23,23_1,Inbound,4000,Unknown,Unknown,Unknown,07:15,Saturday,0,0.000,0.000,9.107,1,"1,920"
22-Jan-2022,23,23_1,Inbound,4020,MV,3134,EURO6,08:15,Saturday,"1,583",9.107,31.486,9.107,0,"1,920"
22-Jan-2022,23,23_1,Inbound,4040,LV,3404,EURO6,09:15,Saturday,"2,313",9.107,92.570,9.107,0,"2,220"
22-Jan-2022,23,23_1,Inbound,4060,LV,3431,EURO6,10:15,Saturday,"2,133",9.107,78.538,9.107,0,"2,220"
22-Jan-2022,23,23_1,Inbound,4080,MV,3012,EURO6,11:15,Saturday,"2,338",9.107,80.035,9.107,0,"2,220"
22-Jan-2022,23,23_1,Inbound,4100,MV,3182,EURO6,12:15,Saturday,"2,337",9.107,77.768,9.107,0,"2,220"
22-Jan-2022,23,23_1,Inbound,4120,LV,3430,EURO6,13:15,Saturday,"1,958",9.107,115.987,9.107,0,"2,220"
22-Jan-2022,23,23_1,Inbound,4140,MV,3179,EURO6,14:15,Saturday,"1,887",9.107,107.745,9.107,0,"2,220"
22-Jan-2022,23,23_1,Inbound,4160,LV,3412,EURO6,15:15,Saturday,"2,067",9.107,51.576,9.107,0,"2,220"
22-Jan-2022,23,23_1,Inbound,4180,MV,3012,EURO6,16:15,Saturday,"1,017",9.107,41.599,9.107,0,"2,220"
22-Jan-2022,23,23_1,Inbound,4200,MV,3192,EURO6,17:15,Saturday,"1,870",9.107,47.311,9.107,0,"2,100"
22-Jan-2022,23,23_1,Inbound,4220,Unknown,Unknown,Unknown,18:15,Saturday,0,0.000,0.000,9.107,1,"2,100"
22-Jan-2022,23,23_1,Inbound,4240,MV,3192,EURO6,19:20,Saturday,"1,847",9.107,51.828,9.107,0,"2,100"
22-Jan-2022,23,23_1,Inbound,4260,MV,3166,EURO6,20:30,Saturday,"1,860",9.107,15.397,9.107,0,"2,100"
22-Jan-2022,23,23_1,Inbound,4280,LV,3449,EURO6,21:30,Saturday,"1,639",9.107,5.250,9.107,0,"1,860"
22-Jan-2022,23,23_1,Inbound,4300,MV,3012,EURO6,22:30,Saturday,"1,544",9.107,0.000,9.107,0,"1,860"
22-Jan-2022,23,23_2,Outbound,4010,LV,3429,EURO6,07:35,Saturday,"1,962",9.242,11.005,9.242,0,"1,860"
22-Jan-2022,23,23_2,Outbound,4030,Unknown,Unknown,Unknown,08:30,Saturday,0,0.000,0.000,9.242,1,"2,040"
22-Jan-2022,23,23_2,Outbound,4050,LV,3431,EURO6,09:30,Saturday,"1,285",9.242,16.729,9.242,0,"2,040"
22-Jan-2022,23,23_2,Outbound,4070,MV,3012,EURO6,10:30,Saturday,"1,720",9.242,51.937,9.242,0,"2,220"
