Date Modified,Vehicle Number,Operator,Operator Short Code,Operator Prefix,Unit Number,Mode,Date of First Registration,Date of Manufacture,Bike Rack Capable,Bus Size,Engine Rating,"Max no. of passengers (Seated, Adult)","Max no. of passengers (Standing, Adult)",No. of Wheelchair Spaces,TARE Weight (KG),Vehicle Registration Number,source_filename
8/09/2020,5091,NZ Bus,NZB,NBM,,Bus,24/02/2019 0:00,24/02/2019 0:00,Yes,DD,EURO5,91,10,1,14750,MAH9,2020-09-08_fleet-list.csv
8/09/2020,5092,NZ Bus,NZB,NBM,,Bus,21/02/2019 0:00,21/02/2019 0:00,Yes,DD,EURO5,91,10,1,14750,LZZ709,2020-09-08_fleet-list.csv
8/09/2020,5093,NZ Bus,NZB,NBM,,Bus,22/02/2019 0:00,22/02/2019 0:00,Yes,DD,EURO5,91,10,1,14750,LZZ710,2020-09-08_fleet-list.csv
8/09/2020,5094,NZ Bus,NZB,NBM,,Bus,24/02/2019 0:00,24/02/2019 0:00,Yes,DD,EURO5,91,10,1,14750,MAH8,2020-09-08_fleet-list.csv
8/09/2020,7000,Mana,MCS,MNM,Unit_18,Bus,21/01/2019 0:00,1/01/2019 0:00,No,MV,ELECTRIC,37,17,1,13240,LYY893,2020-09-08_fleet-list.csv
8/09/2020,7123,Mana,MCS,MNM,Unit_08,Bus,22/07/2004 0:00,1/01/2004 0:00,Yes,LV,EURO3,47,25,1,9540,CDW675,2020-09-08_fleet-list.csv
8/09/2020,7124,Mana,MCS,MNM,Unit_08,Bus,2/03/2004 0:00,1/01/2004 0:00,Yes,LV,EURO3,47,25,1,9560,BWM694,2020-09-08_fleet-list.csv
8/09/2020,7125,Mana,MCS,MNM,Unit_08,Bus,17/03/2004 0:00,1/01/2004 0:00,Yes,LV,EURO3,47,25,1,9540,BYF543,2020-09-08_fleet-list.csv
8/09/2020,7126,Mana,MCS,MNM,Unit_08,Bus,11/03/2003 0:00,1/01/2003 0:00,Yes,LV,EURO3,47,26,1,9500,BEC855,2020-09-08_fleet-list.csv
8/09/2020,7127,Mana,MCS,MNM,Unit_08,Bus,3/03/2003 0:00,1/01/2003 0:00,Yes,LV,EURO3,47,24,1,9480,BDZ143,2020-09-08_fleet-list.csv
8/09/2020,7128,Mana,MCS,MNM,Unit_08,Bus,3/03/2003 0:00,1/01/2003 0:00,Yes,LV,EURO3,47,24,1,9500,DMZ217,2020-09-08_fleet-list.csv
8/09/2020,7129,Mana,MCS,MNM,,Bus,3/03/2003 0:00,1/01/2003 0:00,Yes,MV,EURO3,47,24,1,9520,BFE760,2020-09-08_fleet-list.csv
8/09/2020,7146,Mana,MCS,MNM,Unit_08,Bus,1/11/2005 0:00,1/01/2005 0:00,Yes,LV,EURO3,47,24,1,9520,DAG246,2020-09-08_fleet-list.csv
8/09/2020,7147,Mana,MCS,MNM,Unit_08,Bus,25/10/2005 0:00,1/01/2005 0:00,Yes,LV,EURO3,47,24,1,9580,CZW629,2020-09-08_fleet-list.csv
8/09/2020,7150,Mana,MCS,MNM,Unit_08,Bus,5/11/2008 0:00,1/01/2008 0:00,Yes,LV,EURO4,51,29,1,10900,ERH576,2020-09-08_fleet-list.csv
8/09/2020,7151,Mana,MCS,MNM,Unit_08,Bus,18/11/2008 0:00,1/01/2008 0:00,Yes,LV,EURO4,51,29,1,10900,ESB348,2020-09-08_fleet-list.csv
8/09/2020,7152,Mana,MCS,MNM,Unit_08,Bus,27/11/2008 0:00,1/01/2008 0:00,Yes,LV,EURO4,51,29,1,10740,ESB369,2020-09-08_fleet-list.csv
8/09/2020,7153,Mana,MCS,MNM,Unit_08,Bus,10/12/2008 0:00,1/01/2008 0:00,Yes,LV,EURO4,45,35,1,10800,ETD76,2020-09-08_fleet-list.csv
8/09/2020,7154,Mana,MCS,MNM,Unit_08,Bus,9/01/2009 0:00,1/01/2008 0:00,Yes,LV,EURO4,45,35,1,10800,ETD137,2020-09-08_fleet-list.csv
8/09/2020,7155,Mana,MCS,MNM,Unit_08,Bus,26/01/2009 0:00,1/01/2008 0:00,Yes,LV,EURO4,45,35,1,10800,ETY197,2020-09-08_fleet-list.csv
8/09/2020,7156,Mana,MCS,MNM,Unit_08,Bus,26/01/2009 0:00,1/01/2008 0:00,Yes,LV,EURO4,45,35,1,10800,EUT716,2020-09-08_fleet-list.csv
8/09/2020,7157,Mana,MCS,MNM,Unit_08,Bus,6/03/2009 0:00,1/01/2009 0:00,Yes,LV,EURO4,45,35,1,10800,EWF927,2020-09-08_fleet-list.csv
8/09/2020,7161,Mana,MCS,MNM,Unit_18,Bus,6/08/2009 0:00,1/01/2009 0:00,Yes,LV,EURO5,48,36,1,11750,FAW17,2020-09-08_fleet-list.csv
8/09/2020,7162,Mana,MCS,MNM,Unit_18,Bus,13/08/2009 0:00,1/01/2009 0:00,Yes,LV,EURO5,48,36,1,11750,FAW20,2020-09-08_fleet-list.csv
8/09/2020,7163,Mana,MCS,MNM,Unit_18,Bus,20/08/2009 0:00,1/01/2009 0:00,Yes,LV,EURO5,48,36,1,11750,FBP22,2020-09-08_fleet-list.csv
8/09/2020,7164,Mana,MCS,MNM,Unit_18,Bus,9/09/2009 0:00,1/01/2009 0:00,Yes,LV,EURO5,48,36,1,11750,FBP38,2020-09-08_fleet-list.csv
8/09/2020,7165,Mana,MCS,MNM,Unit_18,Bus,15/09/2009 0:00,1/01/2009 0:00,Yes,LV,EURO5,48,36,1,11750,FBP39,2020-09-08_fleet-list.csv
8/09/2020,7166,Mana,MCS,MNM,Unit_18,Bus,1/12/2009 0:00,1/01/2009 0:00,Yes,LV,EURO5,48,36,1,11750,FEQ141,2020-09-08_fleet-list.csv
8/09/2020,7167,Mana,MCS,MNM,Unit_18,Bus,1/12/2009 0:00,1/01/2009 0:00,Yes,LV,EURO5,48,36,1,11750,FEQ144,2020-09-08_fleet-list.csv
8/09/2020,7172,Mana,MCS,MNM,Unit_18,Bus,1/08/2011 0:00,1/01/2011 0:00,No,MV,EURO5,48,23,1,13040,FSN199,2020-09-08_fleet-list.csv
8/09/2020,7173,Mana,MCS,MNM,Unit_18,Bus,1/08/2011 0:00,1/01/2011 0:00,No,MV,EURO5,48,23,1,12970,FTN600,2020-09-08_fleet-list.csv
8/09/2020,7429,Mana,MCS,MNM,Unit_18,Bus,18/06/2018 0:00,1/06/2018 0:00,No,MV,EURO6,38,19,1,8565,LLS738,2020-09-08_fleet-list.csv
8/09/2020,7430,Mana,MCS,MNM,Unit_18,Bus,18/06/2018 0:00,1/06/2018 0:00,No,MV,EURO6,38,19,1,8565,LLS740,2020-09-08_fleet-list.csv
8/09/2020,7440,Mana,MCS,MNM,Unit_08,Bus,24/06/2018 0:00,1/06/2018 0:00,No,LV,EURO6,45,38,1,9835,LLM363,2020-09-08_fleet-list.csv
8/09/2020,7441,Mana,MCS,MNM,Unit_08,Bus,24/06/2018 0:00,1/06/2018 0:00,No,LV,EURO6,45,38,1,9870,LME25,2020-09-08_fleet-list.csv
8/09/2020,7442,Mana,MCS,MNM,Unit_08,Bus,24/06/2018 0:00,1/06/2018 0:00,No,LV,EURO6,45,38,1,9880,LLM364,2020-09-08_fleet-list.csv
8/09/2020,7501,Mana,MCS,MNM,Unit_18,Bus,15/07/2018 0:00,15/07/2018 0:00,Yes,MV,EURO6,38,18,1,8695,LRH16,2020-09-08_fleet-list.csv
8/09/2020,7502,Mana,MCS,MNM,Unit_18,Bus,15/07/2018 0:00,15/07/2018 0:00,Yes,MV,EURO6,38,18,1,8720,LRH17,2020-09-08_fleet-list.csv
8/09/2020,7600,Mana,MCS,MNM,Unit_08,Bus,15/07/2018 0:00,15/07/2018 0:00,Yes,DD,EURO6,91,10,1,14928,LMW903,2020-09-08_fleet-list.csv
8/09/2020,7601,Mana,MCS,MNM,Unit_08,Bus,15/07/2018 0:00,15/07/2018 0:00,Yes,DD,EURO6,91,10,1,14928,LWM904,2020-09-08_fleet-list.csv
8/09/2020,7602,Mana,MCS,MNM,Unit_08,Bus,15/07/2018 0:00,15/07/2018 0:00,Yes,DD,EURO6,91,10,1,14928,LWM905,2020-09-08_fleet-list.csv
8/09/2020,7603,Mana,MCS,MNM,Unit_08,Bus,15/07/2018 0:00,15/07/2018 0:00,Yes,DD,EURO6,91,10,1,14928,LYK271,2020-09-08_fleet-list.csv
8/09/2020,7604,Mana,MCS,MNM,Unit_08,Bus,15/07/2018 0:00,15/07/2018 0:00,Yes,DD,EURO6,91,10,1,14928,LWM906,2020-09-08_fleet-list.csv
8/09/2020,7605,Mana,MCS,MNM,Unit_08,Bus,15/07/2018 0:00,15/07/2018 0:00,Yes,DD,EURO6,91,10,1,14928,LWM907,2020-09-08_fleet-list.csv
8/09/2020,7800,Mana,MCS,MNM,Unit_08,Bus,15/07/2018 0:00,15/07/2018 0:00,Yes,LV,EURO6,45,38,1,7828,LMM579,2020-09-08_fleet-list.csv
8/09/2020,7801,Mana,MCS,MNM,Unit_08,Bus,15/07/2018 0:00,15/07/2018 0:00,Yes,LV,EURO6,45,38,1,7828,LMM578,2020-09-08_fleet-list.csv
8/09/2020,7802,Mana,MCS,MNM,Unit_08,Bus,15/07/2018 0:00,15/07/2018 0:00,Yes,LV,EURO6,45,38,1,7828,LMW310,2020-09-08_fleet-list.csv
8/09/2020,7803,Mana,MCS,MNM,Unit_08,Bus,15/07/2018 0:00,15/07/2018 0:00,Yes,LV,EURO6,45,38,1,7828,LMW285,2020-09-08_fleet-list.csv
8/09/2020,7804,Mana,MCS,MNM,Unit_08,Bus,15/07/2018 0:00,15/07/2018 0:00,Yes,LV,EURO6,45,38,1,7828,LMW286,2020-09-08_fleet-list.csv
8/09/2020,9000,Uzabus,UZA,UZM,Unit_14,Bus,31/08/2018 0:00,1/06/2018 0:00,Yes,LV,EURO5,40,35,1,11530,LQH772,2020-09-08_fleet-list.csv
8/09/2020,9001,Uzabus,UZA,UZM,Unit_14,Bus,31/08/2018 0:00,1/06/2018 0:00,Yes,LV,EURO5,40,35,1,11580,LQH773,2020-09-08_fleet-list.csv
8/09/2020,9002,Uzabus,UZA,UZM,Unit_14,Bus,31/08/2018 0:00,1/06/2018 0:00,Yes,LV,EURO5,40,35,1,11530,LQH774,2020-09-08_fleet-list.csv
8/09/2020,9003,Uzabus,UZA,UZM,Unit_14,Bus,31/08/2018 0:00,1/06/2018 0:00,Yes,LV,EURO5,40,35,1,11530,LQH775,2020-09-08_fleet-list.csv
8/09/2020,9004,Uzabus,UZA,UZM,Unit_14,Bus,31/08/2018 0:00,1/06/2018 0:00,Yes,LV,EURO5,40,35,1,11530,LQH776,2020-09-08_fleet-list.csv
8/09/2020,9005,Uzabus,UZA,UZM,Unit_14,Bus,5/09/2018 0:00,1/06/2018 0:00,Yes,LV,EURO5,40,35,1,11530,LQH777,2020-09-08_fleet-list.csv
8/09/2020,9006,Uzabus,UZA,UZM,Unit_14,Bus,5/09/2018 0:00,1/06/2018 0:00,Yes,LV,EURO5,40,35,1,11530,LQH778,2020-09-08_fleet-list.csv
8/09/2020,9007,Uzabus,UZA,UZM,Unit_14,Bus,22/06/2018 0:00,28/03/2018 0:00,Yes,MV,EURO6,29,22,1,7820,LLZ772,2020-09-08_fleet-list.csv
8/09/2020,9008,Uzabus,UZA,UZM,Unit_14,Bus,10/07/2018 0:00,2/03/2018 0:00,Yes,MV,EURO6,29,22,1,7820,LMQ677,2020-09-08_fleet-list.csv
8/09/2020,9009,Uzabus,UZA,UZM,Unit_14,Bus,19/06/2018 0:00,13/04/2018 0:00,Yes,MV,EURO6,29,22,1,7820,LLS691,2020-09-08_fleet-list.csv
8/09/2020,9010,Uzabus,UZA,UZM,Unit_14,Bus,10/07/2018 0:00,23/03/2018 0:00,Yes,MV,EURO6,29,22,1,7820,LMQ674,2020-09-08_fleet-list.csv
8/09/2020,9011,Uzabus,UZA,UZM,Unit_14,Bus,21/06/2018 0:00,29/03/2018 0:00,Yes,MV,EURO6,29,22,1,7820,LLZ701,2020-09-08_fleet-list.csv
8/09/2020,9012,Uzabus,UZA,UZM,Unit_14,Bus,19/06/2018 0:00,17/04/2018 0:00,Yes,MV,EURO6,29,22,1,7820,LLS693,2020-09-08_fleet-list.csv
8/09/2020,9013,Uzabus,UZA,UZM,Unit_14,Bus,19/06/2018 0:00,17/04/2018 0:00,Yes,MV,EURO6,29,22,1,7820,LLS692,2020-09-08_fleet-list.csv
8/09/2020,9014,Uzabus,UZA,UZM,Unit_14,Bus,21/06/2018 0:00,10/04/2018 0:00,Yes,MV,EURO6,29,22,1,7820,LLZ703,2020-09-08_fleet-list.csv
8/09/2020,9015,Uzabus,UZA,UZM,Unit_14,Bus,6/07/2018 0:00,26/03/2018 0:00,Yes,MV,EURO6,29,22,1,7820,LMK400,2020-09-08_fleet-list.csv
8/09/2020,9016,Uzabus,UZA,UZM,Unit_14,Bus,22/06/2018 0:00,11/04/2018 0:00,Yes,MV,EURO6,29,22,1,7820,LLZ773,2020-09-08_fleet-list.csv
8/09/2020,9017,Uzabus,UZA,UZM,Unit_14,Bus,9/07/2018 0:00,18/04/2018 0:00,Yes,MV,EURO6,29,22,1,7820,LMQ667,2020-09-08_fleet-list.csv
8/09/2020,9018,Uzabus,UZA,UZM,Unit_14,Bus,9/07/2018 0:00,27/03/2018 0:00,Yes,MV,EURO6,29,22,1,7820,LMQ668,2020-09-08_fleet-list.csv
8/09/2020,9019,Uzabus,UZA,UZM,Unit_14,Bus,21/06/2018 0:00,18/04/2018 0:00,Yes,MV,EURO6,29,22,1,7820,LLZ702,2020-09-08_fleet-list.csv
8/09/2020,9020,Uzabus,UZA,UZM,Unit_14,Bus,22/06/2018 0:00,17/04/2018 0:00,Yes,MV,EURO6,29,22,1,7820,LLZ774,2020-09-08_fleet-list.csv
8/09/2020,9021,Uzabus,UZA,UZM,Unit_14,Bus,1/04/2012 0:00,1/04/2012 0:00,Yes,MV,EURO5,27,24,1,7980,MPC416,2020-09-08_fleet-list.csv
8/09/2020,9022,Uzabus,UZA,UZM,Unit_14,Bus,25/11/2004 0:00,,No,MV,EURO3,45,16,1,8060,CJJ611,2020-09-08_fleet-list.csv
8/09/2020,9023,Uzabus,UZA,UZM,Unit_14,Bus,2/12/2004 0:00,,No,MV,EURO3,45,16,1,8060,CJP97,2020-09-08_fleet-list.csv
8/09/2020,9024,Uzabus,UZA,UZM,Unit_14,Bus,3/12/2004 0:00,,No,MV,EURO3,45,16,1,8060,CJZ401,2020-09-08_fleet-list.csv
8/09/2020,9025,Uzabus,UZA,UZM,Unit_14,Bus,16/09/2004 0:00,,No,MV,EURO3,45,16,1,8060,CFH436,2020-09-08_fleet-list.csv
8/09/2020,9026,Uzabus,UZA,UZM,Unit_14,Bus,9/12/2004 0:00,,No,MV,EURO3,45,16,1,8060,CKJ343,2020-09-08_fleet-list.csv
8/09/2020,9027,Uzabus,UZA,UZM,Unit_14,Bus,22/12/2004 0:00,,No,MV,EURO3,45,16,1,8060,CJP93,2020-09-08_fleet-list.csv
8/09/2020,9028,Uzabus,UZA,UZM,Unit_14,Bus,28/02/2003 0:00,,No,LV,EURO3,47,26,1,8060,BDS588,2020-09-08_fleet-list.csv
8/09/2020,9029,Uzabus,UZA,UZM,Unit_14,Bus,28/02/2003 0:00,,No,LV,EURO3,47,26,1,8060,BDS600,2020-09-08_fleet-list.csv
8/09/2020,9030,Uzabus,UZA,UZM,Unit_14,Bus,1/06/2008 0:00,,No,LV,EURO3,47,23,1,8060,ETF686,2020-09-08_fleet-list.csv
8/09/2020,B0901,NZ Bus,NZB,NBM,Unit_12,Bus,31/07/2004 0:00,31/07/2004 0:00,No,LV61,EURO3,45,16,,8050,CDN359,2020-09-08_fleet-list.csv
8/09/2020,B0902,NZ Bus,NZB,NBM,Unit_12,Bus,31/07/2004 0:00,31/07/2004 0:00,No,LV61,EURO3,45,16,,8050,CDN360,2020-09-08_fleet-list.csv
8/09/2020,B0903,NZ Bus,NZB,NBM,Unit_12,Bus,23/08/2004 0:00,23/08/2004 0:00,No,LV61,EURO3,45,16,,8050,CER435,2020-09-08_fleet-list.csv
8/09/2020,B0904,NZ Bus,NZB,NBM,Unit_12,Bus,27/08/2004 0:00,27/08/2004 0:00,No,LV61,EURO3,45,16,,8050,CFA182,2020-09-08_fleet-list.csv
8/09/2020,B0905,NZ Bus,NZB,NBM,Unit_12,Bus,17/09/2004 0:00,17/09/2004 0:00,No,LV61,EURO3,45,16,,8050,CFY844,2020-09-08_fleet-list.csv
8/09/2020,B0906,NZ Bus,NZB,NBM,Unit_12,Bus,23/09/2004 0:00,23/09/2004 0:00,No,LV61,EURO3,45,16,,8050,CFY855,2020-09-08_fleet-list.csv
8/09/2020,B0907,NZ Bus,NZB,NBM,Unit_12,Bus,23/09/2004 0:00,23/09/2004 0:00,No,LV61,EURO3,45,16,,8050,CFY858,2020-09-08_fleet-list.csv
8/09/2020,B0908,NZ Bus,NZB,NBM,Unit_12,Bus,19/11/2004 0:00,19/11/2004 0:00,No,LV61,EURO3,45,16,,8050,CHW255,2020-09-08_fleet-list.csv
8/09/2020,B0909,NZ Bus,NZB,NBM,Unit_12,Bus,19/11/2004 0:00,19/11/2004 0:00,No,LV61,EURO3,45,16,,8050,CHW258,2020-09-08_fleet-list.csv
8/09/2020,B0910,NZ Bus,NZB,NBM,Unit_12,Bus,19/11/2004 0:00,19/11/2004 0:00,No,LV61,EURO3,45,16,,8050,CHW259,2020-09-08_fleet-list.csv
8/09/2020,B1011,NZ Bus,NZB,NBM,Unit_12,Bus,1/07/2008 0:00,1/07/2008 0:00,No,LV61,EURO4,44,15,1,10000,ENU731,2020-09-08_fleet-list.csv
8/09/2020,B1012,NZ Bus,NZB,NBM,Unit_12,Bus,1/07/2008 0:00,1/07/2008 0:00,No,LV61,EURO4,44,15,1,10000,ENU732,2020-09-08_fleet-list.csv
30/06/2021,1011,NZ Bus,NZB,NBM,Unit_12,Bus,1/07/2008 0:00,1/07/2008 0:00,No,LV61,EURO4,44,15,1,10000,ENU731,2021-06-30_fleet-list.csv
30/06/2021,1012,NZ Bus,NZB,NBM,Unit_12,Bus,1/07/2008 0:00,1/07/2008 0:00,No,LV61,EURO4,44,15,1,10000,ENU732,2021-06-30_fleet-list.csv
30/06/2021,1013,NZ Bus,NZB,NBM,Unit_06,Bus,1/07/2008 0:00,1/07/2008 0:00,No,LV61,EURO4,44,15,1,10000,ENU733,2021-06-30_fleet-list.csv
30/06/2021,1301,NZ Bus,NZB,NBM,,Bus,22/03/2002 0:00,22/03/2002 0:00,No,MV,EURO3,39,17,1,8020,AMT475,2021-06-30_fleet-list.csv
30/06/2021,1312,NZ Bus,NZB,NBM,,Bus,17/07/2002 0:00,17/07/2002 0:00,No,MV,EURO3,39,17,1,8020,ATB794,2021-06-30_fleet-list.csv
30/06/2021,1313,NZ Bus,NZB,NBM,,Bus,22/07/2002 0:00,22/07/2002 0:00,No,MV,EURO3,39,17,1,8020,ATK361,2021-06-30_fleet-list.csv
30/06/2021,1314,NZ Bus,NZB,NBM,,Bus,22/07/2002 0:00,22/07/2002 0:00,No,MV,EURO3,39,17,1,8020,FYF257,2021-06-30_fleet-list.csv
30/06/2021,1315,NZ Bus,NZB,NBM,,Bus,25/07/2002 0:00,25/07/2002 0:00,No,MV,EURO3,39,17,1,8020,ATK364,2021-06-30_fleet-list.csv
30/06/2021,1316,NZ Bus,NZB,NBM,,Bus,26/07/2002 0:00,26/07/2002 0:00,No,MV,EURO3,38,17,1,8020,ATK365,2021-06-30_fleet-list.csv
30/06/2021,1317,NZ Bus,NZB,NBM,,Bus,27/07/2002 0:00,27/07/2002 0:00,No,MV,EURO3,39,17,1,8020,ATK366,2021-06-30_fleet-list.csv
30/06/2021,1321,NZ Bus,NZB,NBM,Unit_02,Bus,31/10/2002 0:00,31/10/2002 0:00,No,MV,EURO3,39,17,1,8020,AZE112,2021-06-30_fleet-list.csv
30/06/2021,1322,NZ Bus,NZB,NBM,Unit_02,Bus,17/10/2002 0:00,17/10/2002 0:00,No,MV,EURO3,39,17,1,8020,AYP208,2021-06-30_fleet-list.csv
30/06/2021,1323,NZ Bus,NZB,NBM,Unit_02,Bus,11/10/2002 0:00,11/10/2002 0:00,No,MV,EURO3,39,17,1,8020,AYP204,2021-06-30_fleet-list.csv
30/06/2021,1324,NZ Bus,NZB,NBM,Unit_03,Bus,11/10/2002 0:00,11/10/2002 0:00,No,MV,EURO3,39,17,1,8020,AWZ520,2021-06-30_fleet-list.csv
30/06/2021,1325,NZ Bus,NZB,NBM,,Bus,11/10/2002 0:00,11/10/2002 0:00,No,MV,EURO3,39,17,1,8020,AWZ519,2021-06-30_fleet-list.csv
30/06/2021,1361,NZ Bus,NZB,NBM,Unit_05,Bus,27/06/2002 0:00,27/06/2002 0:00,No,MV,EURO3,39,17,1,8020,DGZ750,2021-06-30_fleet-list.csv
30/06/2021,1422,NZ Bus,NZB,NBM,,Bus,11/04/2003 0:00,11/04/2003 0:00,No,LV,EURO3,51,24,0,9710,BFG912,2021-06-30_fleet-list.csv
30/06/2021,1428,NZ Bus,NZB,NBM,,Bus,6/06/2003 0:00,6/06/2003 0:00,No,LV,EURO3,51,24,0,9710,BHL731,2021-06-30_fleet-list.csv
30/06/2021,1435,NZ Bus,NZB,NBM,,Bus,18/07/2003 0:00,18/07/2003 0:00,No,LV,EURO3,51,24,0,9710,BKR304,2021-06-30_fleet-list.csv
30/06/2021,1445,NZ Bus,NZB,NBM,,Bus,7/08/2003 0:00,7/08/2003 0:00,No,LV,EURO3,51,24,0,9710,BLD749,2021-06-30_fleet-list.csv
30/06/2021,1446,NZ Bus,NZB,NBM,,Bus,12/09/2003 0:00,12/09/2003 0:00,No,LV,EURO3,51,24,0,9710,GBY190,2021-06-30_fleet-list.csv
30/06/2021,1448,NZ Bus,NZB,NBM,,Bus,19/09/2003 0:00,19/09/2003 0:00,No,LV,EURO3,51,24,0,9710,GBY181,2021-06-30_fleet-list.csv
30/06/2021,1452,NZ Bus,NZB,NBM,,Bus,25/09/2003 0:00,25/09/2003 0:00,No,LV,EURO3,51,24,0,9710,DHZ27,2021-06-30_fleet-list.csv
30/06/2021,1459,NZ Bus,NZB,NBM,,Bus,12/11/2003 0:00,12/11/2003 0:00,No,LV,EURO3,51,24,0,9710,BQU530,2021-06-30_fleet-list.csv
30/06/2021,1460,NZ Bus,NZB,NBM,,Bus,13/11/2003 0:00,13/11/2003 0:00,No,LV,EURO3,51,24,0,9710,BQU534,2021-06-30_fleet-list.csv
30/06/2021,1471,NZ Bus,NZB,NBM,Unit_06,Bus,12/12/2003 0:00,12/12/2003 0:00,Yes,LV,EURO3,47,29,1,9710,BSJ164,2021-06-30_fleet-list.csv
30/06/2021,1472,NZ Bus,NZB,NBM,Unit_06,Bus,12/12/2003 0:00,12/12/2003 0:00,Yes,LV,EURO3,47,29,1,9710,BSJ165,2021-06-30_fleet-list.csv
30/06/2021,1474,NZ Bus,NZB,NBM,Unit_06,Bus,17/12/2003 0:00,17/12/2003 0:00,Yes,LV,EURO3,47,29,1,9710,BSJ176,2021-06-30_fleet-list.csv
30/06/2021,1475,NZ Bus,NZB,NBM,Unit_06,Bus,18/12/2003 0:00,18/12/2003 0:00,Yes,LV,EURO3,47,30,1,9710,BSJ180,2021-06-30_fleet-list.csv
30/06/2021,1479,NZ Bus,NZB,NBM,Unit_06,Bus,21/01/2004 0:00,21/01/2004 0:00,Yes,LV,EURO3,47,29,1,9710,BTL962,2021-06-30_fleet-list.csv
30/06/2021,1480,NZ Bus,NZB,NBM,Unit_06,Bus,23/01/2004 0:00,23/01/2004 0:00,Yes,LV,EURO3,47,29,1,9710,BTL968,2021-06-30_fleet-list.csv
30/06/2021,2158,NZ Bus,NZB,NBM,Unit_03,Bus,28/05/2010 0:00,28/05/2010 0:00,No,LV,EURO4,41,23,1,12760,FJQ501,2021-06-30_fleet-list.csv
30/06/2021,2159,NZ Bus,NZB,NBM,Unit_03,Bus,3/06/2010 0:00,3/06/2010 0:00,No,LV,EURO4,41,23,1,12760,FTL61,2021-06-30_fleet-list.csv
30/06/2021,2160,NZ Bus,NZB,NBM,Unit_05,Bus,4/06/2010 0:00,4/06/2010 0:00,No,LV,EURO4,41,23,1,12760,FHJ210,2021-06-30_fleet-list.csv
30/06/2021,2161,NZ Bus,NZB,NBM,Unit_05,Bus,10/06/2010 0:00,10/06/2010 0:00,No,LV,EURO4,41,23,1,12760,FHJ220,2021-06-30_fleet-list.csv
30/06/2021,2162,NZ Bus,NZB,NBM,Unit_05,Bus,18/06/2010 0:00,18/06/2010 0:00,No,LV,EURO4,41,23,1,12760,FJQ518,2021-06-30_fleet-list.csv
30/06/2021,2163,NZ Bus,NZB,NBM,Unit_05,Bus,28/06/2010 0:00,28/06/2010 0:00,No,LV,EURO4,41,23,1,12760,FJQ531,2021-06-30_fleet-list.csv
30/06/2021,2164,NZ Bus,NZB,NBM,Unit_05,Bus,8/07/2010 0:00,8/07/2010 0:00,No,LV,EURO4,41,23,1,12760,FJQ546,2021-06-30_fleet-list.csv
30/06/2021,2165,NZ Bus,NZB,NBM,Unit_05,Bus,14/07/2010 0:00,14/07/2010 0:00,No,LV,EURO4,41,23,1,12760,FJQ554,2021-06-30_fleet-list.csv
30/06/2021,2166,NZ Bus,NZB,NBM,Unit_05,Bus,14/07/2010 0:00,14/07/2010 0:00,No,LV,EURO4,41,23,1,12760,FJQ556,2021-06-30_fleet-list.csv
30/06/2021,2167,NZ Bus,NZB,NBM,Unit_05,Bus,16/07/2010 0:00,16/07/2010 0:00,No,LV,EURO4,41,23,1,12760,FLJ944,2021-06-30_fleet-list.csv
30/06/2021,2168,NZ Bus,NZB,NBM,Unit_05,Bus,23/07/2010 0:00,23/07/2010 0:00,No,LV,EURO4,41,23,1,12760,FLJ957,2021-06-30_fleet-list.csv
30/06/2021,2201,NZ Bus,NZB,NBM,Unit_02,Bus,16/12/2009 0:00,16/12/2009 0:00,Yes,LV,EURO5,39,42,1,12190,FEQ152,2021-06-30_fleet-list.csv
30/06/2021,2202,NZ Bus,NZB,NBM,Unit_02,Bus,12/01/2010 0:00,12/01/2010 0:00,Yes,LV,EURO5,39,42,1,12190,FFJ71,2021-06-30_fleet-list.csv
30/06/2021,2203,NZ Bus,NZB,NBM,Unit_02,Bus,15/01/2010 0:00,15/01/2010 0:00,Yes,LV,EURO5,39,42,1,12190,FFJ72,2021-06-30_fleet-list.csv
30/06/2021,2204,NZ Bus,NZB,NBM,Unit_02,Bus,26/01/2010 0:00,26/01/2010 0:00,Yes,LV,EURO5,39,42,1,12190,FFJ80,2021-06-30_fleet-list.csv
30/06/2021,2205,NZ Bus,NZB,NBM,Unit_02,Bus,2/02/2010 0:00,2/02/2010 0:00,Yes,LV,EURO5,39,42,1,12190,FGB484,2021-06-30_fleet-list.csv
30/06/2021,2206,NZ Bus,NZB,NBM,Unit_02,Bus,15/02/2010 0:00,15/02/2010 0:00,Yes,LV,EURO5,39,42,1,12190,FGB494,2021-06-30_fleet-list.csv
30/06/2021,2207,NZ Bus,NZB,NBM,Unit_02,Bus,17/02/2010 0:00,17/02/2010 0:00,Yes,LV,EURO5,39,42,1,12190,FGB495,2021-06-30_fleet-list.csv
30/06/2021,2208,NZ Bus,NZB,NBM,Unit_02,Bus,24/02/2010 0:00,24/02/2010 0:00,Yes,LV,EURO5,39,42,1,12190,FGT327,2021-06-30_fleet-list.csv
30/06/2021,2209,NZ Bus,NZB,NBM,Unit_02,Bus,26/02/2010 0:00,26/02/2010 0:00,Yes,LV,EURO5,39,42,1,12190,FGT328,2021-06-30_fleet-list.csv
30/06/2021,2210,NZ Bus,NZB,NBM,Unit_02,Bus,11/03/2010 0:00,11/03/2010 0:00,Yes,LV,EURO5,39,42,1,12190,FGT339,2021-06-30_fleet-list.csv
